Hand_ID,Total_Bet,Total_Won,Net_Result,Total
RC3228976264,0.0,0.0,0.0,24.31
RC3228976151,0.0,0.0,0.0,24.31
RC3228976066,0.05,0.0,-0.05,24.26
RC3228975846,0.1,0.0,-0.1,24.16
RC3228975747,0.25,0.4,0.15000000000000002,24.31
RC3228975624,0.0,0.0,0.0,24.31
RC3228975578,0.0,0.0,0.0,24.31
RC3228975405,0.1,0.0,-0.1,24.21
RC3228975324,0.0,0.0,0.0,24.21
RC3228975128,0.05,0.0,-0.05,24.16
RC3228975084,0.0,0.0,0.0,24.16
RC3228975033,0.0,0.0,0.0,24.16
RC3228934689,1.36,1.83,0.47,24.63
RC3228934603,0.1,0.0,-0.1,24.53
RC3228934563,0.0,0.0,0.0,24.53
RC3228934474,0.0,0.0,0.0,24.53
RC3228934357,0.25,0.4,0.15000000000000002,24.68
RC3228934063,0.53,0.81,0.28,24.96
RC3228933940,0.05,0.0,-0.05,24.91
RC3228933753,0.56,0.89,0.32999999999999996,25.24
RC3228933691,0.1,0.0,-0.1,25.14
RC3228933606,0.0,0.0,0.0,25.14
RC3228933573,0.0,0.0,0.0,25.14
RC3228933545,0.0,0.0,0.0,25.14
RC3228933494,0.05,0.0,-0.05,25.09
RC3228933437,0.1,0.0,-0.1,24.99
RC3228933393,0.0,0.0,0.0,24.99
RC3228933350,0.0,0.0,0.0,24.99
RC3228933294,0.0,0.0,0.0,24.99
RC3228933234,0.0,0.0,0.0,24.99
RC3228933113,0.05,0.0,-0.05,24.94
RC3228933048,0.1,0.15000000000000002,0.05000000000000002,24.99
RC3228932986,0.0,0.0,0.0,24.99
RC3228932317,1.28,0.0,-1.28,23.71
RC3228932258,0.0,0.0,0.0,23.71
RC3228932166,0.0,0.0,0.0,23.71
RC3228932070,0.05,0.0,-0.05,23.66
RC3228932028,0.0,0.0,0.0,23.66
RC3228931169,13.42,15.450000000000001,2.030000000000001,25.69
RC3228931078,0.0,0.0,0.0,25.69
RC3228930994,0.0,0.0,0.0,25.69
RC3228930923,0.0,0.0,0.0,25.69
RC3228930450,1.25,1.81,0.56,26.25
RC3228930357,0.05,0.0,-0.05,26.2
RC3228930232,0.1,0.0,-0.1,26.1
RC3228930195,0.0,0.0,0.0,26.1
RC3228930123,0.0,0.0,0.0,26.1
RC3228930071,0.0,0.0,0.0,26.1
RC3228929868,0.0,0.0,0.0,26.1
RC3228929824,0.05,0.0,-0.05,26.05
RC3228929744,0.1,0.0,-0.1,25.95
RC3228929694,0.0,0.0,0.0,25.95
RC3228929627,0.0,0.0,0.0,25.95
RC3228929597,0.0,0.0,0.0,25.95
RC3228929556,0.0,0.0,0.0,25.95
RC3228929476,0.1,0.0,-0.1,25.85
RC3228929423,0.0,0.0,0.0,25.85
RC3228929326,0.05,0.0,-0.05,25.8
RC3228929277,0.0,0.0,0.0,25.8
RC3228929242,0.0,0.0,0.0,25.8
RC3228929213,0.0,0.0,0.0,25.8
RC3228929054,0.05,0.0,-0.05,25.75
RC3228928886,0.1,0.0,-0.1,25.65
RC3228928814,0.0,0.0,0.0,25.65
RC3228928786,0.0,0.0,0.0,25.65
RC3228928751,0.0,0.0,0.0,25.65
RC3228928721,0.0,0.0,0.0,25.65
RC3228928601,0.0,0.0,0.0,25.65
RC3228928548,0.05,0.0,-0.05,25.6
RC3228928425,0.1,0.0,-0.1,25.5
RC3228928399,0.0,0.0,0.0,25.5
RC3228928326,0.0,0.0,0.0,25.5
RC3228928249,0.0,0.0,0.0,25.5
RC3228928196,0.05,0.0,-0.05,25.45
RC3228928119,0.1,0.15000000000000002,0.05000000000000002,25.5
RC3228928043,0.0,0.0,0.0,25.5
RC3228927936,0.25,0.4,0.15000000000000002,25.65
RC3228927903,0.0,0.0,0.0,25.65
RC3228927652,0.9000000000000001,1.55,0.6499999999999999,26.3
RC3228927430,1.12,1.44,0.31999999999999984,26.62
RC3228927257,0.1,0.0,-0.1,26.52
RC3228927196,0.0,0.0,0.0,26.52
RC3228927144,0.0,0.0,0.0,26.52
RC3228927092,0.0,0.0,0.0,26.52
RC3228927056,0.0,0.0,0.0,26.52
RC3228926864,0.25,0.0,-0.25,26.27
RC3228926764,0.3,0.4,0.10000000000000003,26.37
RC3228926291,1.28,12.84,11.56,37.93
RC3229293467,0.2,0.0,-0.2,37.73
RC3229293445,0.0,0.0,0.0,37.73
RC3229293396,0.0,0.0,0.0,37.73
RC3229293344,0.25,0.4,0.15000000000000002,37.88
RC3229292913,0.7,0.0,-0.7,37.18
RC3229292864,0.0,0.0,0.0,37.18
RC3229292736,0.43,0.71,0.27999999999999997,37.46
RC3229292671,0.05,0.0,-0.05,37.41
RC3229292601,0.0,0.0,0.0,37.41
RC3229292274,0.1,0.0,-0.1,37.31
RC3229292251,0.0,0.0,0.0,37.31
RC3229292094,0.1,0.0,-0.1,37.21
RC3229292036,0.0,0.0,0.0,37.21
RC3229291949,0.05,0.0,-0.05,37.16
RC3229291837,0.63,0.0,-0.63,36.53
RC3229291747,0.25,0.4,0.15000000000000002,36.68
RC3229291601,0.0,0.0,0.0,36.68
RC3229291430,0.74,0.0,-0.74,35.94
RC3229291373,0.0,0.0,0.0,35.94
RC3229291319,0.1,0.15000000000000002,0.05000000000000002,35.99
RC3229291015,0.58,0.96,0.38,36.37
RC3229290968,0.0,0.0,0.0,36.37
RC3229290900,0.05,0.0,-0.05,36.32
RC3229290572,0.2,0.0,-0.2,36.12
RC3229290502,0.0,0.0,0.0,36.12
RC3229290444,0.0,0.0,0.0,36.12
RC3229290227,0.56,0.0,-0.56,35.56
RC3229290194,0.0,0.0,0.0,35.56
RC3229290168,0.0,0.0,0.0,35.56
RC3229289951,0.6,0.0,-0.6,34.96
RC3229289913,0.0,0.0,0.0,34.96
RC3229289855,0.0,0.0,0.0,34.96
RC3229289624,1.4300000000000002,2.52,1.0899999999999999,36.05
RC3229289582,0.0,0.0,0.0,36.05
RC3229289442,0.1,0.0,-0.1,35.95
RC3229289401,0.0,0.0,0.0,35.95
RC3229289317,0.05,0.0,-0.05,35.9
RC3229289206,0.1,0.0,-0.1,35.8
RC3229289178,0.0,0.0,0.0,35.8
RC3229289158,0.0,0.0,0.0,35.8
RC3229289110,0.0,0.0,0.0,35.8
RC3229289027,0.1,0.0,-0.1,35.7
RC3229288850,0.25,0.0,-0.25,35.45
RC3229288791,0.0,0.0,0.0,35.45
RC3229288763,0.0,0.0,0.0,35.45
RC3229288645,0.05,0.0,-0.05,35.4
RC3229288421,0.1,0.0,-0.1,35.3
RC3229288394,0.0,0.0,0.0,35.3
RC3229288274,0.1,0.0,-0.1,35.2
RC3229288177,0.25,0.4,0.15000000000000002,35.35
RC3229288106,0.25,0.4,0.15000000000000002,35.5
RC3229288083,0.0,0.0,0.0,35.5
RC3229288041,0.0,0.0,0.0,35.5
RC3229287911,0.05,0.0,-0.05,35.45
RC3229287826,0.0,0.0,0.0,35.45
RC3229287802,0.0,0.0,0.0,35.45
RC3229287527,1.48,2.82,1.3399999999999999,36.79
RC3229287272,0.25,0.0,-0.25,36.54
RC3229287183,0.3,0.4,0.10000000000000003,36.64
RC3229287132,0.0,0.0,0.0,36.64
RC3229287090,0.0,0.0,0.0,36.64
RC3229286861,0.4,0.0,-0.4,36.24
RC3229286830,0.0,0.0,0.0,36.24
RC3229286805,0.0,0.0,0.0,36.24
RC3229286681,0.25,0.4,0.15000000000000002,36.39
RC3229286609,0.0,0.0,0.0,36.39
RC3229286471,0.63,0.96,0.32999999999999996,36.72
RC3229286366,0.0,0.0,0.0,36.72
RC3229286271,0.05,0.0,-0.05,36.67
RC3229286239,0.0,0.0,0.0,36.67
RC3229286180,0.0,0.0,0.0,36.67
RC3229286143,0.0,0.0,0.0,36.67
RC3229286043,0.05,0.0,-0.05,36.62
RC3229285989,0.0,0.0,0.0,36.62
RC3229285834,0.1,0.0,-0.1,36.52
RC3229285754,0.0,0.0,0.0,36.52
RC3229285667,0.1,0.15000000000000002,0.05000000000000002,36.57
RC3229285417,0.48000000000000004,0.0,-0.48000000000000004,36.09
RC3229285257,0.0,0.0,0.0,36.09
RC3229285182,0.05,0.0,-0.05,36.04
RC3229285123,0.1,0.15000000000000002,0.05000000000000002,36.09
RC3229284888,0.63,1.0,0.37,36.46
RC3229284844,0.1,0.15000000000000002,0.05000000000000002,36.51
RC3229284752,0.0,0.0,0.0,36.51
RC3229254685,0.0,0.0,0.0,36.51
RC3229254591,0.05,0.0,-0.05,36.46
RC3229254528,0.0,0.0,0.0,36.46
RC3229254444,0.0,0.0,0.0,36.46
RC3229254387,0.0,0.0,0.0,36.46
RC3229254331,0.0,0.0,0.0,36.46
RC3229253623,4.0,9.59,5.59,42.05
RC3229253433,0.1,0.0,-0.1,41.95
RC3229253362,0.05,0.0,-0.05,41.9
RC3229253333,0.0,0.0,0.0,41.9
RC3229253273,0.0,0.0,0.0,41.9
RC3229253124,0.0,0.0,0.0,41.9
RC3229253020,0.1,0.15000000000000002,0.05000000000000002,41.95
RC3229252697,1.15,0.0,-1.15,40.8
RC3229252177,1.53,0.0,-1.53,39.27
RC3229252084,0.05,0.0,-0.05,39.22
RC3229252037,0.0,0.0,0.0,39.22
RC3229252004,0.0,0.0,0.0,39.22
RC3229251937,0.0,0.0,0.0,39.22
RC3229251894,0.0,0.0,0.0,39.22
RC3229251704,0.1,0.0,-0.1,39.12
RC3229251677,0.0,0.0,0.0,39.12
RC3229251649,0.0,0.0,0.0,39.12
RC3229251587,0.1,0.0,-0.1,39.02
RC3229251521,0.0,0.0,0.0,39.02
RC3229251326,0.5,0.87,0.37,39.39
RC3229251192,0.25,0.4,0.15000000000000002,39.54
RC3229251101,0.05,0.0,-0.05,39.49
RC3229250669,0.55,0.0,-0.55,38.94
RC3229250462,0.05,0.0,-0.05,38.89
RC3229250410,0.0,0.0,0.0,38.89
RC3229250328,0.0,0.0,0.0,38.89
RC3229250286,0.0,0.0,0.0,38.89
RC3229250243,0.0,0.0,0.0,38.89
RC3229250035,0.41000000000000003,0.78,0.37,39.26
RC3229249979,0.05,0.0,-0.05,39.21
RC3229249944,0.0,0.0,0.0,39.21
RC3229249917,0.0,0.0,0.0,39.21
RC3229249487,1.13,0.0,-1.13,38.08
RC3229249441,0.0,0.0,0.0,38.08
RC3229249364,0.1,0.0,-0.1,37.98
RC3229249302,0.05,0.0,-0.05,37.93
RC3229249152,0.1,0.0,-0.1,37.83
RC3229249111,0.0,0.0,0.0,37.83
RC3229249062,0.0,0.0,0.0,37.83
RC3229249016,0.0,0.0,0.0,37.83
RC3229248945,0.0,0.0,0.0,37.83
RC3229248890,0.1,0.15000000000000002,0.05000000000000002,37.88
RC3229248697,0.25,0.4,0.15000000000000002,38.03
RC3229248632,0.0,0.0,0.0,38.03
RC3229248524,0.25,0.4,0.15000000000000002,38.18
RC3229248417,0.0,0.0,0.0,38.18
RC3229248377,0.0,0.0,0.0,38.18
RC3229248140,0.15,0.0,-0.15,38.03
RC3229248089,0.0,0.0,0.0,38.03
RC3229247992,0.05,0.0,-0.05,37.98
RC3229247925,0.0,0.0,0.0,37.98
RC3229247871,0.0,0.0,0.0,37.98
RC3229247789,0.1,0.0,-0.1,37.88
RC3229247712,0.05,0.0,-0.05,37.83
RC3229247674,0.0,0.0,0.0,37.83
RC3229247616,0.0,0.0,0.0,37.83
RC3229247495,0.25,0.4,0.15000000000000002,37.98
RC3229247398,0.1,0.0,-0.1,37.88
RC3229247339,0.0,0.0,0.0,37.88
RC3229247290,0.0,0.0,0.0,37.88
RC3229246959,0.25,0.0,-0.25,37.63
RC3229246901,0.0,0.0,0.0,37.63
RC3229246841,0.1,0.0,-0.1,37.53
RC3229246738,0.25,0.4,0.15000000000000002,37.68
RC3229246697,0.0,0.0,0.0,37.68
RC3229246566,0.0,0.0,0.0,37.68
RC3229246464,0.05,0.0,-0.05,37.63
RC3229246370,0.05,0.0,-0.05,37.58
RC3229245631,11.219999999999999,15.260000000000002,4.040000000000003,41.62
RC3229244934,0.0,0.0,0.0,41.62
RC3229244900,0.0,0.0,0.0,41.62
RC3229244783,0.1,0.0,-0.1,41.52
RC3229194722,0.1,0.0,-0.1,41.42
RC3229194525,0.53,0.81,0.28,41.7
RC3229194441,0.05,0.0,-0.05,41.65
RC3229194407,0.0,0.0,0.0,41.65
RC3229194386,0.0,0.0,0.0,41.65
RC3229194346,0.0,0.0,0.0,41.65
RC3229194291,0.0,0.0,0.0,41.65
RC3229194255,0.0,0.0,0.0,41.65
RC3229194056,0.1,0.0,-0.1,41.55
RC3229193993,0.0,0.0,0.0,41.55
RC3229193887,0.0,0.0,0.0,41.55
RC3229193668,1.04,1.3199999999999998,0.2799999999999998,41.83
RC3229193617,0.0,0.0,0.0,41.83
RC3229193487,0.05,0.0,-0.05,41.78
RC3229193407,0.1,0.0,-0.1,41.68
RC3229193371,0.0,0.0,0.0,41.68
RC3229193323,0.0,0.0,0.0,41.68
RC3229193053,0.53,0.81,0.28,41.96
RC3229192979,0.1,0.0,-0.1,41.86
RC3229192841,0.0,0.0,0.0,41.86
RC3229192498,0.45,0.0,-0.45,41.41
RC3229192430,0.25,0.4,0.15000000000000002,41.56
RC3229192379,0.0,0.0,0.0,41.56
RC3229192340,0.0,0.0,0.0,41.56
RC3229192302,0.0,0.0,0.0,41.56
RC3229192212,0.0,0.0,0.0,41.56
RC3229191944,0.2,0.0,-0.2,41.36
RC3229191913,0.0,0.0,0.0,41.36
RC3229191841,0.1,0.0,-0.1,41.26
RC3229191760,0.0,0.0,0.0,41.26
RC3229191553,0.54,0.0,-0.54,40.72
RC3229191411,0.1,0.0,-0.1,40.62
RC3229191362,0.0,0.0,0.0,40.62
RC3229191333,0.0,0.0,0.0,40.62
RC3229191237,0.0,0.0,0.0,40.62
RC3229191077,0.1,0.0,-0.1,40.52
RC3229190992,0.0,0.0,0.0,40.52
RC3229190955,0.0,0.0,0.0,40.52
RC3229190645,1.25,2.47,1.2200000000000002,41.74
RC3229190566,0.05,0.0,-0.05,41.69
RC3229190499,0.1,0.15000000000000002,0.05000000000000002,41.74
RC3229190412,0.0,0.0,0.0,41.74
RC3229190381,0.0,0.0,0.0,41.74
RC3229189918,1.1099999999999999,0.0,-1.1099999999999999,40.63
RC3229189865,0.0,0.0,0.0,40.63
RC3229189808,0.05,0.0,-0.05,40.58
RC3229189729,0.1,0.0,-0.1,40.48
RC3229189660,0.0,0.0,0.0,40.48
RC3229189550,0.63,0.96,0.32999999999999996,40.81
RC3229189235,1.8599999999999999,2.66,0.8000000000000003,41.61
RC3229189189,0.0,0.0,0.0,41.61
RC3229189154,0.0,0.0,0.0,41.61
RC3229188926,0.2,0.0,-0.2,41.41
RC3229188905,0.0,0.0,0.0,41.41
RC3229188848,0.0,0.0,0.0,41.41
RC3229188793,0.0,0.0,0.0,41.41
RC3229188750,0.0,0.0,0.0,41.41
RC3229188280,9.85,19.5,9.65,51.06
RC3229188218,0.05,0.0,-0.05,51.01
RC3229188136,0.1,0.15000000000000002,0.05000000000000002,51.06
RC3229187953,0.25,0.0,-0.25,50.81
RC3229187843,0.25,0.4,0.15000000000000002,50.96
RC3229187786,0.0,0.0,0.0,50.96
RC3229187684,0.05,0.0,-0.05,50.91
RC3229187621,0.0,0.0,0.0,50.91
RC3229187589,0.0,0.0,0.0,50.91
RC3229187521,0.1,0.0,-0.1,50.81
RC3229187464,0.25,0.4,0.15000000000000002,50.96
RC3229187441,0.0,0.0,0.0,50.96
RC3229187024,1.18,0.0,-1.18,49.78
RC3229186993,0.0,0.0,0.0,49.78
RC3229186923,0.1,0.0,-0.1,49.68
RC3229186787,0.05,0.0,-0.05,49.63
RC3229186746,0.0,0.0,0.0,49.63
RC3229186705,0.0,0.0,0.0,49.63
RC3229186666,0.0,0.0,0.0,49.63
RC3229186640,0.0,0.0,0.0,49.63
RC3229186593,0.0,0.0,0.0,49.63
RC3229186571,0.0,0.0,0.0,49.63
RC3229186123,4.960000000000001,0.0,-4.960000000000001,44.67
RC3229186013,0.1,0.15000000000000002,0.05000000000000002,44.72
RC3229185950,0.0,0.0,0.0,44.72
RC3229185798,0.3,0.4,0.10000000000000003,44.82
RC3229185756,0.0,0.0,0.0,44.82
RC3229185725,0.0,0.0,0.0,44.82
RC3229185697,0.0,0.0,0.0,44.82
RC3229185674,0.0,0.0,0.0,44.82
RC3229185591,0.0,0.0,0.0,44.82
RC3229185136,1.62,0.0,-1.62,43.2
RC3229185090,0.0,0.0,0.0,43.2
RC3229185046,0.0,0.0,0.0,43.2
RC3229184954,0.25,0.4,0.15000000000000002,43.35
RC3229184894,0.1,0.0,-0.1,43.25
RC3229134502,0.15,0.48,0.32999999999999996,43.58
RC3229134419,0.05,0.0,-0.05,43.53
RC3229134233,1.05,0.0,-1.05,42.48
RC3229134165,0.0,0.0,0.0,42.48
RC3229134080,0.1,0.15000000000000002,0.05000000000000002,42.53
RC3229134054,0.0,0.0,0.0,42.53
RC3229133733,2.75,4.13,1.38,43.91
RC3229133695,0.0,0.0,0.0,43.91
RC3229133599,0.0,0.0,0.0,43.91
RC3229133528,0.1,0.0,-0.1,43.81
RC3229133458,0.0,0.0,0.0,43.81
RC3229133417,0.0,0.0,0.0,43.81
RC3229133351,0.0,0.0,0.0,43.81
RC3229133123,1.12,0.0,-1.12,42.69
RC3229133093,0.0,0.0,0.0,42.69
RC3229132996,0.1,0.0,-0.1,42.59
RC3229132971,0.0,0.0,0.0,42.59
RC3229132944,0.0,0.0,0.0,42.59
RC3229132909,0.0,0.0,0.0,42.59
RC3229132815,0.05,0.0,-0.05,42.54
RC3229132785,0.0,0.0,0.0,42.54
RC3229132594,0.47,0.0,-0.47,42.07
RC3229132520,0.0,0.0,0.0,42.07
RC3229132486,0.05,0.0,-0.05,42.02
RC3229132359,0.1,0.0,-0.1,41.92
RC3229132335,0.0,0.0,0.0,41.92
RC3229132305,0.0,0.0,0.0,41.92
RC3229132268,0.0,0.0,0.0,41.92
RC3229132127,0.1,0.0,-0.1,41.82
RC3229132087,0.0,0.0,0.0,41.82
RC3229131875,0.3,0.4,0.10000000000000003,41.92
RC3229131634,0.55,0.0,-0.55,41.37
RC3229131545,0.0,0.0,0.0,41.37
RC3229131428,0.25,0.4,0.15000000000000002,41.52
RC3229131372,0.0,0.0,0.0,41.52
RC3229131290,0.0,0.0,0.0,41.52
RC3229131227,0.0,0.0,0.0,41.52
RC3229130989,1.12,1.44,0.31999999999999984,41.84
RC3229130922,0.1,0.0,-0.1,41.74
RC3229130871,0.1,0.0,-0.1,41.64
RC3229130841,0.0,0.0,0.0,41.64
RC3229130814,0.05,0.0,-0.05,41.59
RC3229130742,0.0,0.0,0.0,41.59
RC3229130525,0.25,0.0,-0.25,41.34
RC3229130415,0.0,0.0,0.0,41.34
RC3229130383,0.0,0.0,0.0,41.34
RC3229130335,0.0,0.0,0.0,41.34
RC3229129999,0.15000000000000002,0.0,-0.15000000000000002,41.19
RC3229129699,0.37,0.65,0.28,41.47
RC3229129307,0.25,0.0,-0.25,41.22
RC3229128955,0.33,0.0,-0.33,40.89
RC3229128929,0.0,0.0,0.0,40.89
RC3229128863,0.05,0.0,-0.05,40.84
RC3229128824,0.0,0.0,0.0,40.84
RC3229128770,0.0,0.0,0.0,40.84
RC3229128739,0.0,0.0,0.0,40.84
RC3229128590,0.1,0.0,-0.1,40.74
RC3229128436,0.25,0.4,0.15000000000000002,40.89
RC3229128389,0.0,0.0,0.0,40.89
RC3229128357,0.05,0.0,-0.05,40.84
RC3229128322,0.0,0.0,0.0,40.84
RC3229128299,0.0,0.0,0.0,40.84
RC3229128223,0.0,0.0,0.0,40.84
RC3229128190,0.0,0.0,0.0,40.84
RC3229128133,0.1,0.15000000000000002,0.05000000000000002,40.89
RC3229128101,0.0,0.0,0.0,40.89
RC3229127976,0.05,0.0,-0.05,40.84
RC3229127923,0.0,0.0,0.0,40.84
RC3229127848,0.05,0.0,-0.05,40.79
RC3229127818,0.0,0.0,0.0,40.79
RC3229127748,0.0,0.0,0.0,40.79
RC3229127711,0.1,0.0,-0.1,40.69
RC3229127682,0.0,0.0,0.0,40.69
RC3229127364,0.44,0.0,-0.44,40.25
RC3229127330,0.0,0.0,0.0,40.25
RC3229127287,0.0,0.0,0.0,40.25
RC3229126763,0.59,1.55,0.9600000000000001,41.21
RC3229126729,0.0,0.0,0.0,41.21
RC3229126695,0.0,0.0,0.0,41.21
RC3229126651,0.0,0.0,0.0,41.21
RC3229126564,0.05,0.0,-0.05,41.16
RC3229126531,0.0,0.0,0.0,41.16
RC3229126486,0.0,0.0,0.0,41.16
RC3229126012,0.63,0.0,-0.63,40.53
RC3229125476,2.24,4.55,2.3099999999999996,42.84
RC3229125415,0.0,0.0,0.0,42.84
RC3229125271,0.0,0.0,0.0,42.84
RC3229125207,0.1,0.15000000000000002,0.05000000000000002,42.89
RC3229125108,0.0,0.0,0.0,42.89
RC3229094412,2.9,5.82,2.9200000000000004,45.81
RC3229094372,0.0,0.0,0.0,45.81
RC3229094052,0.3,0.0,-0.3,45.51
RC3229093696,0.73,0.0,-0.73,44.78
RC3229093135,5.93,7.779999999999999,1.8499999999999996,46.63
RC3229093069,0.0,0.0,0.0,46.63
RC3229093023,0.0,0.0,0.0,46.63
RC3229092974,0.05,0.0,-0.05,46.58
RC3229092889,0.0,0.0,0.0,46.58
RC3229092817,0.0,0.0,0.0,46.58
RC3229092691,0.0,0.0,0.0,46.58
RC3229092643,0.0,0.0,0.0,46.58
RC3229092598,0.0,0.0,0.0,46.58
RC3229092487,0.0,0.0,0.0,46.58
RC3229092342,0.3,0.4,0.10000000000000003,46.68
RC3229092279,0.0,0.0,0.0,46.68
RC3229092234,0.0,0.0,0.0,46.68
RC3229092120,0.3,0.4,0.10000000000000003,46.78
RC3229092082,0.0,0.0,0.0,46.78
RC3229091978,0.0,0.0,0.0,46.78
RC3229091578,0.69,0.0,-0.69,46.09
RC3229091515,0.1,0.15000000000000002,0.05000000000000002,46.14
RC3229091460,0.1,0.0,-0.1,46.04
RC3229091403,0.0,0.0,0.0,46.04
RC3229091358,0.0,0.0,0.0,46.04
RC3229091284,0.25,0.4,0.15000000000000002,46.19
RC3229091192,0.0,0.0,0.0,46.19
RC3229091146,0.05,0.0,-0.05,46.14
RC3229091120,0.0,0.0,0.0,46.14
RC3229091083,0.0,0.0,0.0,46.14
RC3229090933,0.84,1.08,0.2400000000000001,46.38
RC3229090819,0.05,0.0,-0.05,46.33
RC3229090795,0.0,0.0,0.0,46.33
RC3229090741,0.0,0.0,0.0,46.33
RC3229090584,0.0,0.0,0.0,46.33
RC3229090119,1.2999999999999998,2.66,1.3600000000000003,47.69
RC3229090075,0.0,0.0,0.0,47.69
RC3229090010,0.1,0.15000000000000002,0.05000000000000002,47.74
RC3229089942,0.0,0.0,0.0,47.74
RC3229089888,0.0,0.0,0.0,47.74
RC3229089821,0.0,0.0,0.0,47.74
RC3229089756,0.25,0.4,0.15000000000000002,47.89
RC3229089639,0.1,0.0,-0.1,47.79
RC3229089574,0.05,0.0,-0.05,47.74
RC3229089531,0.0,0.0,0.0,47.74
RC3229089465,0.0,0.0,0.0,47.74
RC3229089315,0.49,0.76,0.27,48.01
RC3229089272,0.0,0.0,0.0,48.01
RC3229089245,0.0,0.0,0.0,48.01
RC3229089203,0.0,0.0,0.0,48.01
RC3229089101,0.1,0.0,-0.1,47.91
RC3229089035,0.0,0.0,0.0,47.91
RC3229089006,0.0,0.0,0.0,47.91
RC3229088824,0.3,0.0,-0.3,47.61
RC3229088755,0.0,0.0,0.0,47.61
RC3229088671,0.1,0.0,-0.1,47.51
RC3229088576,0.0,0.0,0.0,47.51
RC3229088539,0.0,0.0,0.0,47.51
RC3229088504,0.0,0.0,0.0,47.51
RC3229088435,0.05,0.0,-0.05,47.46
RC3229088399,0.0,0.0,0.0,47.46
RC3229087853,3.06,6.94,3.8800000000000003,51.34
RC3229087296,5.670000000000001,0.0,-5.670000000000001,45.67
RC3229087244,0.0,0.0,0.0,45.67
RC3229087183,0.0,0.0,0.0,45.67
RC3229087134,0.0,0.0,0.0,45.67
RC3229087041,0.0,0.0,0.0,45.67
RC3229087001,0.0,0.0,0.0,45.67
RC3229086549,1.7200000000000002,2.44,0.7199999999999998,46.39
RC3229086493,0.0,0.0,0.0,46.39
RC3229086021,1.01,1.97,0.96,47.35
RC3229085857,0.0,0.0,0.0,47.35
RC3229085797,0.0,0.0,0.0,47.35
RC3229085751,0.0,0.0,0.0,47.35
RC3229085689,0.1,0.15000000000000002,0.05000000000000002,47.4
RC3229085618,0.05,0.0,-0.05,47.35
RC3229085579,0.0,0.0,0.0,47.35
RC3229085464,0.05,0.0,-0.05,47.3
RC3229085401,0.0,0.0,0.0,47.3
RC3229085366,0.0,0.0,0.0,47.3
RC3229085307,0.0,0.0,0.0,47.3
RC3229085217,0.1,0.0,-0.1,47.2
RC3229085129,0.0,0.0,0.0,47.2
RC3229085063,0.1,0.15000000000000002,0.05000000000000002,47.25
RC3229084806,1.2000000000000002,1.85,0.6499999999999999,47.9
RC3229084751,0.05,0.0,-0.05,47.85
RC3229034725,0.0,0.0,0.0,47.85
RC3229034540,0.25,0.0,-0.25,47.6
RC3229034077,0.8700000000000001,1.59,0.72,48.32
RC3229034050,0.0,0.0,0.0,48.32
RC3229034024,0.0,0.0,0.0,48.32
RC3229033968,0.0,0.0,0.0,48.32
RC3229033936,0.0,0.0,0.0,48.32
RC3229033878,0.05,0.0,-0.05,48.27
RC3229033813,0.05,0.0,-0.05,48.22
RC3229033736,0.0,0.0,0.0,48.22
RC3229033671,0.25,0.4,0.15000000000000002,48.37
RC3229033576,0.1,0.0,-0.1,48.27
RC3229033502,0.25,0.4,0.15000000000000002,48.42
RC3229033410,0.0,0.0,0.0,48.42
RC3229033379,0.0,0.0,0.0,48.42
RC3229032933,3.37,4.6,1.2299999999999995,49.65
RC3229032847,0.1,0.0,-0.1,49.55
RC3229032814,0.0,0.0,0.0,49.55
RC3229032462,1.28,1.73,0.44999999999999996,50.0
RC3229032436,0.05,0.0,-0.05,49.95
RC3229031986,0.33,0.0,-0.33,49.62
RC3229031682,3.28,0.0,-3.28,46.34
RC3229031600,0.25,0.4,0.15000000000000002,46.49
RC3229031169,0.25,0.0,-0.25,46.24
RC3229031139,0.0,0.0,0.0,46.24
RC3229031072,0.0,0.0,0.0,46.24
RC3229031044,0.0,0.0,0.0,46.24
RC3229031009,0.0,0.0,0.0,46.24
RC3229030793,1.74,2.4299999999999997,0.6899999999999997,46.93
RC3229030717,0.05,0.0,-0.05,46.88
RC3229030638,0.1,0.0,-0.1,46.78
RC3229030565,0.05,0.0,-0.05,46.73
RC3229030201,1.1400000000000001,1.83,0.69,47.42
RC3229030162,0.0,0.0,0.0,47.42
RC3229030079,0.0,0.0,0.0,47.42
RC3229029923,0.1,0.0,-0.1,47.32
RC3229029879,0.0,0.0,0.0,47.32
RC3229029834,0.0,0.0,0.0,47.32
RC3229029774,0.0,0.0,0.0,47.32
RC3229029733,0.0,0.0,0.0,47.32
RC3229029679,0.0,0.0,0.0,47.32
RC3229029392,0.8300000000000001,1.21,0.3799999999999999,47.7
RC3229029281,0.3,0.4,0.10000000000000003,47.8
RC3229029207,0.05,0.0,-0.05,47.75
RC3229029133,0.25,0.4,0.15000000000000002,47.9
RC3229029000,0.0,0.0,0.0,47.9
RC3229028842,0.25,0.0,-0.25,47.65
RC3229028806,0.0,0.0,0.0,47.65
RC3229028673,0.25,0.4,0.15000000000000002,47.8
RC3229028235,2.15,3.6,1.4500000000000002,49.25
RC3229028196,0.0,0.0,0.0,49.25
RC3229028154,0.0,0.0,0.0,49.25
RC3229028018,0.25,0.4,0.15000000000000002,49.4
RC3229027940,0.05,0.0,-0.05,49.35
RC3229027880,0.1,0.15000000000000002,0.05000000000000002,49.4
